,0,1,2,3,4,5,6,7,8,9,10
24,0.624046,-0.071406,0.22140100000000001,-0.586246,0.887365,-1.1384809999999999,-1.138838,0.416343,1.404887,-0.31201,Coronavirucus
25,0.24138600000000002,-0.43256000000000006,0.349432,-1.029281,0.261718,-0.598658,0.106925,0.110919,0.500624,-0.471933,Clarius
26,-0.252367,-0.149918,0.313868,-0.243616,0.261718,0.688613,-0.006326,-1.1103290000000001,-1.214356,0.757304,Marcus
27,0.192011,-0.251983,0.33165,0.296423,0.261718,0.024215,1.050686,0.075661,0.064084,-0.411405,Marcus
28,0.37716900000000003,0.179832,0.064919,-1.533962,0.261718,0.314889,0.295677,-0.29076599999999997,-0.403638,0.23592,Marcus
29,0.500607,-0.220579,-0.03466,0.49732299999999996,0.17234000000000002,-0.10036,0.220177,0.18570799999999998,-0.43482,-0.07646499999999999,Marcus
30,-0.116585,-0.016447999999999997,0.288973,0.48374700000000004,0.17234000000000002,-0.30798400000000004,-0.38383,-0.48325,0.219991,0.059336,Clarius
31,0.13029200000000002,-0.46396499999999996,0.338762,0.26578,0.261718,0.190314,0.106925,0.372989,0.095265,0.24429800000000002,Marcus
32,-0.22768000000000002,-0.9978459999999999,0.356544,-0.026931999999999998,0.261718,-0.723232,0.182426,0.505596,0.7500760000000001,-0.634075,Esequlius
33,-3.4123919999999996,0.148427,0.438342,-1.0477809999999999,-3.22403,-1.8444029999999998,-3.366113,2.612866,-3.802418,-2.649621,Philippus
34,0.031541,0.007106,-0.315616,2.7913919999999997,-0.542686,0.314889,0.9751850000000001,0.8852639999999999,-2.8669740000000004,-0.113474,Marcus
35,0.266074,0.580242,0.11470899999999999,-0.165469,0.261718,-0.183409,0.182426,0.45164099999999996,0.40708,-0.150869,Marcus
36,0.10560399999999999,0.556689,-0.031104000000000003,0.619301,0.17234000000000002,-0.764757,-0.081827,-0.31808400000000003,-0.37245700000000004,-0.5405989999999999,Marcus
37,0.167323,0.148427,0.278304,-0.289596,0.261718,-0.9308559999999999,0.52218,0.601954,0.594169,-0.985615,Paithonius
38,0.389513,0.556689,0.431229,-1.955514,0.08296100000000001,0.273364,0.144676,0.770733,0.219991,0.299004,Marcus
39,0.364825,-0.149918,0.107596,-1.108143,0.17234000000000002,0.314889,0.144676,1.048975,0.594169,0.345042,Marcus
40,0.488263,-0.49537,0.111153,0.334258,0.976743,-0.10036,-1.2898399999999999,0.391627,1.498432,0.8402790000000001,Coronavirucus
41,0.031541,0.666605,-0.09511900000000001,0.010217,0.17234000000000002,-0.9308559999999999,0.52218,1.013192,0.9371649999999999,-0.9833120000000001,Ubuntius
42,-0.26471100000000003,-0.09496,0.015130000000000001,-0.597346,0.261718,-0.058835000000000005,0.673182,-0.193806,0.46944300000000005,-0.294831,Philippus
43,0.031541,-2.426761,0.37077,0.77977,0.17234000000000002,0.730137,0.824183,-0.32557800000000003,0.032902,0.30291,Marcus
44,-3.498799,0.438921,-0.052441999999999996,-5.440122,-0.45330699999999996,0.730137,0.484429,0.0030859999999999998,0.282354,0.496058,Marcus
45,0.09326,-1.6808990000000001,0.356544,0.180532,0.17234000000000002,0.813187,0.55993,0.489792,0.251173,0.566592,Marcus
46,0.14263599999999999,0.43107,0.032912000000000004,-0.486796,0.261718,-0.349509,0.55993,-0.0038450000000000003,0.375899,-0.484868,Ubuntius
47,-0.252367,-0.401156,0.466793,0.631147,0.261718,-1.1800059999999999,-0.270579,0.11422,-0.87136,-0.8247629999999999,Philippus
48,0.019197,-0.28338800000000003,0.214288,0.857677,0.261718,-0.6401819999999999,0.106925,1.017017,0.219991,-0.514753,Marcus
49,-0.277055,-1.963541,0.616162,0.43782600000000005,0.17234000000000002,0.688613,0.446679,0.100338,-0.154186,0.476865,Esequlius
50,0.09326,-0.087108,-2.268081,-0.164963,0.261718,0.8962370000000001,0.182426,0.030907999999999998,0.032902,0.833456,Marcus
51,0.562327,-0.000745,-3.210528,-2.832246,0.261718,-0.474083,0.182426,-0.3235,-0.590727,-0.410778,Marcus
52,-0.16596,-0.134216,0.256965,0.38704099999999997,0.261718,0.024215,0.182426,-0.212891,-0.684271,0.043785000000000004,Clarius
53,-0.16596,-0.17347100000000001,-2.908234,-1.6700240000000002,0.351096,0.688613,0.748682,-0.968266,-0.497183,0.328021,Clarius
54,0.080916,-0.142067,0.17161099999999999,-0.470713,0.261718,-0.9723809999999999,-0.157328,-0.634943,-0.091823,-0.694604,Clarius
55,0.266074,0.21123699999999998,0.11470899999999999,0.937882,0.261718,1.228436,0.371178,0.889069,-0.37245700000000004,1.013837,Marcus
56,0.09326,-0.212727,0.260522,-0.5272560000000001,0.261718,-0.01731,0.597681,-0.152373,0.31353600000000004,-0.23340999999999998,Clarius
57,-0.33877399999999996,-0.29123899999999997,0.520139,1.054429,0.261718,1.145386,0.9751850000000001,0.402617,1.24898,0.593511,Philippus
58,0.043885,-0.07925700000000001,0.061363,0.5650850000000001,0.261718,0.024215,-0.006326,0.388036,-0.247731,0.159056,Marcus
59,0.10560399999999999,-0.149918,0.438342,0.934659,0.261718,1.26996,0.295677,-0.099174,-0.37245700000000004,1.090001,Marcus
60,0.438888,0.289748,0.14315999999999998,-0.282494,0.261718,-0.391033,0.371178,0.677208,0.344717,-0.43065699999999996,Marcus
61,-0.116585,0.28189699999999995,0.17516800000000002,-0.15249000000000001,0.261718,-0.889332,0.333428,0.645173,0.594169,-0.8628809999999999,Philippus
62,0.364825,-0.149918,0.17161099999999999,0.042769999999999996,0.261718,-0.10036,0.597681,0.431526,-0.060641999999999995,-0.297435,Clarius
63,-0.10424100000000001,0.022808000000000002,0.37788299999999997,1.279945,0.17234000000000002,1.4360600000000001,-0.195078,1.085709,1.716702,1.5901450000000001,Mongucus
64,-0.10424100000000001,-0.197025,0.22140100000000001,0.17367,0.261718,1.4360600000000001,0.069175,-0.819292,-0.559546,1.4157799999999998,Clarius
65,0.14263599999999999,-0.377602,0.32809299999999997,-0.039583,0.261718,0.024215,-0.006326,-0.044404,0.001721,0.147519,Clarius
66,0.204355,-0.354049,0.32098000000000004,0.410166,-0.989576,0.314889,-6.310645,0.354175,-1.526171,-2.7295580000000004,Marcus
67,0.068573,-0.6523939999999999,0.395665,1.220985,0.261718,0.439463,0.220177,1.062391,0.251173,0.392443,Marcus
68,-0.030177999999999996,-0.220579,0.24273899999999998,1.988271,0.17234000000000002,0.564038,-0.044076,1.345603,0.531806,0.672327,Marcus
69,-0.00549,0.611647,0.022241999999999998,1.0121790000000002,0.261718,0.9377620000000001,0.446679,0.41304300000000005,-0.185368,0.70965,Marcus
70,0.500607,-0.220579,-0.03466,0.49732299999999996,0.17234000000000002,0.439463,0.597681,-0.293717,0.064084,0.179694,Marcus
71,0.907954,1.4674260000000001,0.37077,-1.242027,0.708609,-1.38763,-1.32759,0.873692,1.903791,-0.42675100000000005,Coronavirucus
72,0.10560399999999999,-0.189174,0.164499,-0.683757,0.261718,0.273364,0.371178,0.205123,0.157628,0.154994,Marcus
73,0.327793,-2.426761,-2.324983,-1.744082,0.440474,1.103861,0.899684,0.500781,0.001721,0.5829989999999999,Marcus
74,-0.351118,0.022808000000000002,0.17161099999999999,1.1519700000000002,0.261718,-0.266459,0.371178,1.345021,2.090879,-0.299991,Mongucus
75,0.352481,0.321153,0.128935,-1.6467200000000002,-0.9001979999999999,-0.764757,0.333428,0.09894,0.095265,-0.747586,Clarius
76,0.13029200000000002,-0.314793,0.41700299999999996,1.051058,0.08296100000000001,-0.01731,0.031425,0.86849,0.31353600000000004,0.096586,Marcus
77,-0.178304,0.902141,-0.041773000000000005,0.5931029999999999,0.261718,-0.391033,0.52218,0.518604,-0.185368,-0.504868,Clarius
78,0.006853,0.462474,-0.016878,0.649795,-1.347089,-0.266459,0.220177,0.062614,0.064084,-0.244285,Clarius
79,0.09326,0.329004,0.27119099999999996,-0.8135220000000001,0.17234000000000002,1.26996,0.408929,0.08290299999999999,-0.029461,1.011414,Marcus
80,0.648733,-0.197025,0.029355000000000003,0.335213,-0.185173,-0.6401819999999999,-1.2898399999999999,0.39673400000000003,1.436069,0.306659,Coronavirucus
81,-0.22768000000000002,0.046362,0.214288,0.746888,0.261718,-0.391033,0.182426,1.924202,1.186617,-0.33924299999999996,Philippus
82,0.327793,0.179832,0.157386,-0.508846,0.17234000000000002,0.854712,0.446679,0.42143,0.40708,0.6297729999999999,Marcus
83,0.14263599999999999,0.06991499999999999,0.399221,0.5680390000000001,-1.168333,0.14879,0.597681,-0.9183879999999999,-0.621908,-0.059213999999999996,Marcus
84,-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.190314,0.257927,-0.542079,0.562987,0.153861,Philippus
85,0.09326,-0.26768600000000004,0.16805499999999998,-0.383884,0.261718,-0.764757,0.673182,-0.299775,-0.060641999999999995,-0.908329,Marcus
86,-0.128929,0.289748,0.235627,1.0574729999999999,0.17234000000000002,-0.474083,0.220177,1.3473709999999999,0.40708,-0.441313,Philippus
87,0.661077,-0.09496,0.015130000000000001,0.751961,0.976743,-0.058835000000000005,-1.138838,-1.151062,0.001721,0.803668,Coronavirucus
88,0.327793,0.179832,0.157386,-0.508846,0.17234000000000002,1.228436,0.333428,0.027685,0.31353600000000004,1.019708,Marcus
89,-0.560964,0.329004,0.296086,0.755571,0.261718,0.480988,0.55993,0.584655,0.905984,0.24382800000000002,Philippus
90,0.14263599999999999,-0.000745,0.153829,0.9558450000000001,0.261718,-0.183409,0.408929,1.087805,0.40708,-0.26563400000000004,Clarius
91,0.73514,-0.28338800000000003,0.089814,-1.848127,0.976743,-1.3461049999999999,-1.554093,-1.5974030000000001,-0.029461,-0.267599,Coronavirucus
92,-0.153617,-0.26768600000000004,-3.210528,-0.35177800000000004,-0.006417,0.730137,-0.044076,-0.49577299999999996,-0.060641999999999995,0.82949,Marcus
93,0.13029200000000002,-0.024299,0.24629600000000001,0.12100599999999999,0.08296100000000001,0.190314,-0.308329,-0.045685,-0.154186,0.48047,Marcus
94,-0.091897,-0.189174,0.345875,0.23591199999999998,0.261718,0.10726500000000001,-0.044076,0.252652,0.126447,0.2446,Marcus
95,0.17966700000000002,0.258344,0.189393,-0.133304,0.17234000000000002,-0.30798400000000004,0.031425,0.381221,0.594169,-0.17183299999999999,Marcus
96,-0.314087,-0.236281,0.029355000000000003,0.46086099999999997,0.261718,1.186911,0.295677,-0.24164499999999997,0.126447,1.019768,Marcus
97,0.25373,-0.338346,-3.210528,-1.790689,0.351096,0.397939,0.257927,0.375746,-0.621908,0.33623000000000003,Marcus
98,-0.215336,-0.20487600000000003,0.456124,-0.099826,0.17234000000000002,-0.349509,-0.195078,0.720951,0.718895,-0.07646499999999999,Philippus
99,-0.116585,0.30545100000000003,0.036468,-0.41038,0.261718,-0.22493400000000002,-0.044076,-0.330354,0.656532,-0.044302,Paithonius
100,-0.33877399999999996,-0.314793,0.449011,1.243006,0.797987,0.314889,-1.25209,1.147528,2.059698,1.296663,Mongucus
101,-0.054866,0.20338499999999998,0.05425,-0.028782,0.261718,0.397939,0.55993,-0.601723,-0.091823,0.16714500000000002,Ubuntius
102,-0.128929,0.022808000000000002,0.19295,0.837775,0.261718,0.771662,0.371178,-1.04488,-0.777816,0.6075189999999999,Marcus
103,-0.042522000000000004,-0.3619,0.47034899999999996,-0.310721,0.261718,-0.847807,-2.988609,-0.028114,-0.185368,-2.215733,Clarius
104,0.648733,0.242641,-0.045329,-0.44415699999999997,0.261718,0.356414,0.710932,-0.6559699999999999,-0.684271,0.054803,Marcus
105,-0.22768000000000002,0.046362,0.214288,0.746888,0.261718,-1.1384809999999999,0.597681,1.637592,0.718895,-1.199774,Philippus
106,0.15498,-0.275537,0.41700299999999996,0.813815,0.261718,0.273364,0.55993,1.07771,0.095265,0.054478,Marcus
107,0.4142,-0.471816,0.23918299999999998,1.018385,0.887365,-1.3045799999999999,-1.365341,0.514352,1.8414279999999998,-0.349092,Coronavirucus
108,-0.141273,-0.24413200000000002,0.249852,0.593729,0.261718,-0.681707,0.295677,1.061906,0.157628,-0.6522180000000001,Clarius
109,-0.672058,-0.613138,0.360101,0.373406,0.17234000000000002,-0.22493400000000002,0.295677,0.6650159999999999,0.500624,-0.24479099999999998,Philippus
110,0.229043,-0.008597,0.17516800000000002,0.087408,0.17234000000000002,-0.058835000000000005,1.0129350000000001,0.168195,-0.12300499999999999,-0.455298,Marcus
111,0.080916,-0.071406,0.160942,1.2255209999999999,0.17234000000000002,0.564038,0.333428,0.036052999999999995,-0.559546,0.448403,Marcus
112,-0.00549,0.36040900000000003,0.28186,-0.213479,-1.168333,-1.013906,-0.34608,1.176165,0.968347,-0.627999,Philippus
113,-0.375806,-0.275537,0.449011,0.55685,0.17234000000000002,0.854712,-0.157328,-0.317714,-0.247731,1.005965,Esequlius
114,0.006853,0.164129,0.125378,0.5845100000000001,0.261718,-0.183409,0.069175,1.616099,0.656532,-0.09427100000000001,Marcus
115,-3.498799,-0.573882,0.356544,0.750648,-4.9222150000000005,-0.058835000000000005,0.446679,-0.005184,-0.185368,-0.17720999999999998,Marcus
116,-0.215336,-0.10281099999999999,0.360101,0.941284,0.17234000000000002,-0.058835000000000005,0.484429,1.7159520000000001,0.812439,-0.18591300000000002,Philippus
117,0.15498,-0.471816,0.50947,1.205082,0.261718,1.311485,0.597681,-1.0323959999999999,-0.933723,0.9770690000000001,Marcus
118,0.25373,0.219088,0.14315999999999998,0.720541,0.261718,-0.557133,0.031425,0.561396,-0.466001,-0.40021799999999996,Marcus
119,-0.116585,0.28189699999999995,0.335206,-0.518215,0.08296100000000001,-2.0105020000000002,0.182426,-1.36005,0.157628,-1.780301,Esequlius
120,-0.030177999999999996,0.09346900000000001,0.235627,1.206186,0.261718,1.228436,0.748682,0.789585,0.500624,0.776351,Marcus
121,0.7721720000000001,0.030659,0.075589,0.371824,0.976743,-1.38763,-0.610333,-2.6271970000000002,-1.49499,-0.85249,Coronavirucus
122,0.229043,0.807926,-0.052441999999999996,0.082634,0.261718,0.564038,0.333428,-0.44977799999999996,-0.43482,0.429911,Clarius
123,-0.351118,0.022808000000000002,0.17161099999999999,1.1519700000000002,0.261718,-0.432558,0.371178,1.676073,1.810246,-0.47235600000000005,Mongucus
124,0.019197,-0.338346,-0.358293,-0.113223,0.17234000000000002,-0.8062819999999999,0.295677,-0.679132,-0.8401790000000001,-0.766235,Marcus
125,-0.00549,0.7608189999999999,-0.09511900000000001,-0.016936,0.261718,0.024215,0.182426,-0.482066,0.438262,0.040518,Clarius
126,-0.030177999999999996,-0.220579,0.24273899999999998,1.988271,0.17234000000000002,1.26996,-0.157328,0.928502,-0.060641999999999995,1.397866,Marcus
127,-0.141273,0.7294149999999999,0.07914500000000001,0.15170899999999998,0.261718,-0.10036,0.7864329999999999,0.546407,0.375899,-0.390778,Clarius
128,0.438888,0.289748,0.14315999999999998,-0.282494,0.261718,-0.10036,0.220177,-0.407064,-0.403638,-0.084409,Marcus
129,0.043885,-0.157769,0.32809299999999997,0.552225,0.261718,1.103861,0.257927,-0.207144,0.781258,0.971295,Marcus
130,0.14263599999999999,0.20338499999999998,-0.006209,-0.8348270000000001,0.261718,2.058932,0.6354310000000001,-0.896993,-1.183175,1.570712,Marcus
131,-0.22768000000000002,0.109171,0.413447,0.11891700000000001,0.17234000000000002,-0.515608,0.824183,0.253176,0.594169,-0.756881,Esequlius
132,0.117948,-0.008597,0.623275,-0.855684,0.17234000000000002,0.397939,0.673182,0.581374,-0.029461,0.10433800000000001,Marcus
133,-0.252367,0.28189699999999995,0.14671700000000001,-0.082938,0.261718,1.228436,0.220177,-0.661173,-0.310094,1.091412,Philippus
134,-0.252367,-0.11066199999999998,0.452567,0.8883209999999999,0.17234000000000002,-0.6401819999999999,-0.119577,0.539242,0.001721,-0.41340600000000005,Esequlius
135,-0.079554,-0.29123899999999997,0.388552,0.855618,0.261718,0.647088,0.257927,-0.49171499999999996,-0.777816,0.5874590000000001,Clarius
136,0.266074,0.21123699999999998,0.11470899999999999,0.937882,0.261718,2.308081,0.257927,0.829192,-0.029461,2.091361,Marcus
137,-0.054866,0.313302,0.05425,0.218427,0.261718,0.10726500000000001,0.295677,0.955548,0.18880999999999998,0.051271000000000004,Marcus
138,-3.498799,-0.44041199999999997,-3.210528,-0.36475799999999997,-4.9222150000000005,-0.6401819999999999,0.144676,0.746697,-0.5283640000000001,-0.542854,Marcus
139,0.13029200000000002,-0.456114,0.292529,0.202672,0.261718,0.854712,0.408929,0.303908,-0.091823,0.6571140000000001,Marcus
140,0.056228999999999994,-0.09496,0.228514,-0.658066,0.17234000000000002,1.560634,0.52218,-0.356545,-0.715453,1.210468,Clarius
141,0.24138600000000002,-0.43256000000000006,0.349432,-1.029281,0.261718,0.14879,0.333428,-1.175215,-0.43482,0.081903,Clarius
142,0.10560399999999999,0.556689,-0.031104000000000003,0.619301,0.17234000000000002,-0.30798400000000004,0.031425,0.742192,0.032902,-0.172725,Marcus
143,0.117948,0.556689,-0.009765000000000001,-0.5726100000000001,0.261718,-0.764757,0.106925,-0.395337,0.157628,-0.634955,Clarius
144,0.15498,-0.322644,0.17516800000000002,0.126526,0.17234000000000002,0.06573999999999999,0.182426,0.33105100000000004,0.032902,0.078998,Marcus
145,0.14263599999999999,-0.448263,0.438342,0.978909,0.261718,-0.6401819999999999,0.069175,0.404403,0.219991,-0.500987,Clarius
146,0.080916,0.164129,0.19295,0.8190069999999999,0.261718,-0.22493400000000002,0.597681,-0.331577,-1.089631,-0.399832,Marcus
147,0.661077,-0.09496,0.015130000000000001,0.751961,0.976743,-1.055431,-1.403091,1.513488,1.311343,-0.059442999999999996,Coronavirucus
148,0.229043,-0.354049,0.182281,0.210878,0.261718,1.228436,0.333428,-0.340333,0.126447,1.03321,Marcus
149,0.710453,-0.28338800000000003,0.128935,0.601905,0.976743,-1.38763,-1.32759,1.0723120000000002,1.155435,-0.441434,Coronavirucus
150,0.759828,-1.304042,-0.023991,-0.973663,-0.006417,-1.802878,0.044008,-0.06143099999999999,1.872609,-1.554569,Coronavirucus
151,0.266074,0.109171,0.207175,-0.8491790000000001,0.261718,-0.10036,-0.081827,1.2068020000000002,0.032902,0.095333,Clarius
152,0.229043,-1.044953,0.349432,0.8424299999999999,0.261718,1.311485,-0.006326,0.731708,0.18880999999999998,1.345703,Marcus
153,0.29076199999999996,0.077766,0.11826500000000001,0.275805,0.261718,-0.30798400000000004,0.597681,0.202444,-0.029461,-0.46363999999999994,Clarius
154,0.364825,0.36826,0.19295,-0.42040600000000006,0.261718,-0.723232,0.484429,0.29990900000000004,0.46944300000000005,-0.780786,Paithonius
155,-0.00549,0.36040900000000003,0.28186,-0.213479,-1.168333,-0.14188399999999998,-0.45933100000000004,-0.058013999999999996,0.562987,0.253327,Philippus
156,-0.042522000000000004,-0.322644,0.310311,0.28729299999999997,0.261718,-0.8062819999999999,-0.006326,-0.22046300000000002,-0.621908,-0.615462,Clarius
157,0.512951,-0.416858,0.125378,0.549719,0.976743,-0.14188399999999998,-1.138838,0.247914,1.560794,0.708529,Coronavirucus
158,-0.47455699999999995,0.446772,-3.210528,-0.7161609999999999,0.351096,0.688613,1.2016870000000002,-2.296261,-2.118619,0.070342,Marcus
159,0.31545,-0.236281,0.37077,0.812174,0.261718,-0.30798400000000004,0.748682,0.703439,0.31353600000000004,-0.548242,Marcus
160,-0.28939899999999996,0.09346900000000001,0.402778,-0.087353,-1.436467,0.190314,0.408929,0.6084390000000001,1.124254,0.06948700000000001,Philippus
161,0.229043,-0.008597,0.17516800000000002,0.087408,0.17234000000000002,0.356414,0.710932,-0.063101,0.095265,0.044376,Marcus
162,-0.252367,0.062064,0.17161099999999999,-0.420108,0.261718,-0.9308559999999999,0.031425,-0.219414,0.344717,-0.7549520000000001,Philippus
163,0.389513,0.37611100000000003,0.018686,-0.690978,0.08296100000000001,-0.557133,0.069175,-0.07034299999999999,-0.029461,-0.404859,Marcus
164,-0.128929,0.06991499999999999,0.313868,0.5105109999999999,0.08296100000000001,0.397939,0.182426,0.081738,0.781258,0.384788,Paithonius
165,0.080916,0.20338499999999998,0.310311,0.26950999999999997,0.261718,0.356414,0.333428,-1.518985,-1.8379860000000001,0.257329,Paithonius
166,0.47591999999999995,-0.28338800000000003,0.107596,0.080127,0.976743,-0.847807,-1.2898399999999999,-0.208852,0.9371649999999999,0.081385,Coronavirucus
167,0.266074,0.415367,0.089814,-0.68501,0.261718,-0.22493400000000002,0.220177,-0.11495899999999999,0.562987,-0.20288699999999998,Ubuntius
168,0.229043,-1.044953,0.349432,0.8424299999999999,0.261718,1.186911,0.446679,0.905126,0.40708,0.927426,Marcus
169,-0.178304,-0.620989,0.32098000000000004,0.699028,0.261718,-1.1800059999999999,0.371178,-0.381707,0.344717,-1.132519,Philippus
170,0.204355,-0.134216,0.043581,-0.6548729999999999,0.261718,-0.22493400000000002,0.182426,-0.808497,0.18880999999999998,-0.17727,Philippus
171,0.09326,-0.087108,-2.268081,-0.164963,0.261718,0.314889,0.295677,-1.2093479999999999,-1.151994,0.257619,Marcus
172,0.4142,-0.16562000000000002,0.05425,-0.8919959999999999,0.976743,-1.013906,-1.1010879999999998,-1.205969,0.46944300000000005,-0.208011,Coronavirucus
173,0.303106,0.022808000000000002,0.14671700000000001,-1.8158419999999997,0.261718,-0.266459,0.333428,-0.879402,-0.341275,-0.29852,Marcus
174,-0.017834,-0.275537,0.388552,0.9497270000000001,0.261718,0.9792860000000001,-0.34608,0.304627,-0.12300499999999999,1.307561,Clarius
175,0.327793,0.179832,0.157386,-0.508846,0.17234000000000002,-1.968978,0.333428,-2.465738,-0.154186,-1.8263639999999999,Marcus
176,-0.252367,-0.401156,0.466793,0.631147,0.261718,0.730137,-0.270579,0.09311599999999999,0.7500760000000001,0.969872,Philippus
177,-0.128929,-0.040001,0.057807000000000004,0.557894,0.261718,-0.391033,0.257927,1.0538100000000001,1.498432,-0.354685,Mongucus
178,0.031541,0.171981,0.253409,-0.862994,0.17234000000000002,-1.1800059999999999,-2.573354,-0.45606899999999995,0.656532,-2.5192799999999997,Paithonius
179,0.019197,-0.087108,0.384996,0.7949579999999999,0.261718,0.314889,-0.044076,-1.067421,-0.715453,0.440809,Marcus
180,-0.351118,0.022808000000000002,0.17161099999999999,1.1519700000000002,0.261718,0.854712,0.899684,0.023725,1.061891,0.37192600000000003,Mongucus
181,0.426544,0.588093,0.160942,-0.889699,0.261718,0.771662,-2.573354,0.9177069999999999,0.001721,-1.062056,Clarius
182,-0.32643,0.321153,0.285416,-1.944952,-0.9001979999999999,-0.681707,-0.157328,1.021793,0.7500760000000001,-0.406968,Esequlius
183,0.21669899999999997,0.124874,-3.210528,-0.8869239999999999,0.261718,0.190314,0.673182,-0.057218,0.219991,-0.054199000000000004,Marcus
184,0.056228999999999994,-0.063555,0.310311,-1.048885,0.261718,-0.391033,0.144676,1.100484,0.31353600000000004,-0.31292600000000004,Clarius
185,0.204355,0.038511000000000004,0.036468,0.655644,0.17234000000000002,0.730137,0.182426,0.768403,0.095265,0.702248,Marcus
186,0.37716900000000003,0.014957,0.381439,0.29275300000000004,0.261718,-0.14188399999999998,0.484429,0.22690700000000003,0.9371649999999999,-0.277219,Paithonius
187,0.14263599999999999,0.06991499999999999,0.399221,0.5680390000000001,-1.168333,-0.266459,0.446679,1.101261,0.812439,-0.361761,Marcus
188,-0.017834,-0.44041199999999997,0.26763400000000004,1.39515,0.261718,0.356414,-0.119577,1.080816,0.562987,0.547098,Marcus
189,0.080916,-0.126364,0.360101,-0.587947,0.261718,-0.058835000000000005,-2.9131080000000003,-0.469893,-1.058449,-1.225717,Clarius
190,0.24138600000000002,-0.322644,0.310311,0.49055,0.261718,0.9377620000000001,-0.45933100000000004,0.251429,0.438262,1.290997,Marcus
191,0.056228999999999994,0.43107,-3.210528,-1.133148,0.261718,0.480988,0.446679,-2.101544,-0.777816,0.298642,Marcus
192,0.512951,-0.071406,-3.210528,0.755482,0.976743,-1.512204,-1.25209,-3.070431,-3.20997,-0.622466,Coronavirucus
193,0.352481,-0.259834,0.463236,-1.127687,-1.0789549999999999,-0.266459,0.220177,1.081709,0.18880999999999998,-0.219813,Clarius
194,0.068573,0.289748,0.107596,1.267115,0.261718,1.103861,1.050686,0.575277,-0.060641999999999995,0.499734,Marcus
